Date,Close,Ticker
2020-01-01,351.1400146484375,NVDA
2020-02-01,345.1199951171875,NVDA
2020-03-01,318.239990234375,NVDA
2020-04-01,353.6400146484375,NVDA
2020-05-01,386.6000061035156,NVDA
2020-06-01,435.30999755859375,NVDA
2020-07-01,444.32000732421875,NVDA
2020-08-01,513.3900146484375,NVDA
2020-09-01,490.42999267578125,NVDA
2020-10-01,447.1000061035156,NVDA
2020-11-01,478.4700012207031,NVDA
2020-12-01,500.1199951171875,NVDA
2020-01-01,200.04269409179688,UNH
2020-02-01,195.7783966064453,UNH
2020-03-01,187.96627807617188,UNH
2020-04-01,205.44650268554688,UNH
2020-05-01,223.78868103027344,UNH
2020-06-01,224.10934448242188,UNH
2020-07-01,227.52798461914062,UNH
2020-08-01,216.87356567382812,UNH
2020-09-01,210.41485595703125,UNH
2020-10-01,200.8693084716797,UNH
2020-11-01,202.22509765625,UNH
2020-12-01,196.3297576904297,UNH
2020-01-01,200.04269409179688,V
2020-02-01,195.7783966064453,V
2020-03-01,187.96627807617188,V
2020-04-01,205.44650268554688,V
2020-05-01,223.78868103027344,V
2020-06-01,224.10934448242188,V
2020-07-01,227.52798461914062,V
2020-08-01,216.87356567382812,V
2020-09-01,210.41485595703125,V
2020-10-01,200.8693084716797,V
2020-11-01,202.22509765625,V
2020-12-01,196.3297576904297,V
2020-01-01,71.93244171142578,ADBE
2020-02-01,58.934688568115234,ADBE
2020-03-01,42.661808013916016,ADBE
2020-04-01,58.18387985229492,ADBE
2020-05-01,62.23137283325195,ADBE
2020-06-01,57.9002571105957,ADBE
2020-07-01,49.94400405883789,ADBE
2020-08-01,47.085235595703125,ADBE
2020-09-01,42.344818115234375,ADBE
2020-10-01,38.11360168457031,ADBE
2020-11-01,49.483970642089844,ADBE
2020-12-01,58.0181999206543,ADBE
2020-01-01,5.884792804718018,FB
2020-02-01,6.722098350524902,FB
2020-03-01,6.56498384475708,FB
2020-04-01,7.279263019561768,FB
2020-05-01,8.841806411743164,FB
2020-06-01,9.46169376373291,FB
2020-07-01,10.579280853271484,FB
2020-08-01,13.329811096191406,FB
2020-09-01,13.48529052734375,FB
2020-10-01,12.495855331420898,FB
2020-11-01,13.360715866088867,FB
2020-12-01,13.01527214050293,FB
2020-01-01,191.08807373046875,PSX
2020-02-01,174.55982971191406,PSX
2020-03-01,154.9615936279297,PSX
2020-04-01,171.8888702392578,PSX
2020-05-01,187.7774200439453,PSX
2020-06-01,186.09762573242188,PSX
2020-07-01,183.42906188964844,PSX
2020-08-01,204.22862243652344,PSX
2020-09-01,192.93992614746094,PSX
2020-10-01,175.32188415527344,PSX
2020-11-01,202.9550018310547,PSX
2020-12-01,211.35838317871094,PSX
2020-01-01,191.08807373046875,AMZN
2020-02-01,174.55982971191406,AMZN
2020-03-01,154.9615936279297,AMZN
2020-04-01,171.8888702392578,AMZN
2020-05-01,187.7774200439453,AMZN
2020-06-01,186.09762573242188,AMZN
2020-07-01,183.42906188964844,AMZN
2020-08-01,204.22862243652344,AMZN
2020-09-01,192.93992614746094,AMZN
2020-10-01,175.32188415527344,AMZN
2020-11-01,202.9550018310547,AMZN
2020-12-01,211.35838317871094,AMZN
2020-01-01,250.2917022705078,BMY
2020-02-01,234.2241668701172,BMY
2020-03-01,229.09800720214844,BMY
2020-04-01,269.8472900390625,BMY
2020-05-01,281.2696838378906,BMY
2020-06-01,272.1355285644531,BMY
2020-07-01,280.56298828125,BMY
2020-08-01,289.6161193847656,BMY
2020-09-01,288.8933410644531,BMY
2020-10-01,283.9149475097656,BMY
2020-11-01,312.9447021484375,BMY
2020-12-01,326.2872619628906,BMY
2020-01-01,100.43599700927734,AZO
2020-02-01,94.1875,AZO
2020-03-01,97.48600006103516,AZO
2020-04-01,123.69999694824219,AZO
2020-05-01,122.11849975585938,AZO
2020-06-01,137.9409942626953,AZO
2020-07-01,158.23399353027344,AZO
2020-08-01,172.54800415039062,AZO
2020-09-01,157.43649291992188,AZO
2020-10-01,151.8074951171875,AZO
2020-11-01,158.40199279785156,AZO
2020-12-01,162.84649658203125,AZO
2020-01-01,100.43599700927734,COST
2020-02-01,94.1875,COST
2020-03-01,97.48600006103516,COST
2020-04-01,123.69999694824219,COST
2020-05-01,122.11849975585938,COST
2020-06-01,137.9409942626953,COST
2020-07-01,158.23399353027344,COST
2020-08-01,172.54800415039062,COST
2020-09-01,157.43649291992188,COST
2020-10-01,151.8074951171875,COST
2020-11-01,158.40199279785156,COST
2020-12-01,162.84649658203125,COST
2020-01-01,100.43599700927734,NTAP
2020-02-01,94.1875,NTAP
2020-03-01,97.48600006103516,NTAP
2020-04-01,123.69999694824219,NTAP
2020-05-01,122.11849975585938,NTAP
2020-06-01,137.9409942626953,NTAP
2020-07-01,158.23399353027344,NTAP
2020-08-01,172.54800415039062,NTAP
2020-09-01,157.43649291992188,NTAP
2020-10-01,151.8074951171875,NTAP
2020-11-01,158.40199279785156,NTAP
2020-12-01,162.84649658203125,NTAP
2020-01-01,100.43599700927734,EDU
2020-02-01,94.1875,EDU
2020-03-01,97.48600006103516,EDU
2020-04-01,123.69999694824219,EDU
2020-05-01,122.11849975585938,EDU
2020-06-01,137.9409942626953,EDU
2020-07-01,158.23399353027344,EDU
2020-08-01,172.54800415039062,EDU
2020-09-01,157.43649291992188,EDU
2020-10-01,151.8074951171875,EDU
2020-11-01,158.40199279785156,EDU
2020-12-01,162.84649658203125,EDU
2020-01-01,100.43599700927734,ABMD
2020-02-01,94.1875,ABMD
2020-03-01,97.48600006103516,ABMD
2020-04-01,123.69999694824219,ABMD
2020-05-01,122.11849975585938,ABMD
2020-06-01,137.9409942626953,ABMD
2020-07-01,158.23399353027344,ABMD
2020-08-01,172.54800415039062,ABMD
2020-09-01,157.43649291992188,ABMD
2020-10-01,151.8074951171875,ABMD
2020-11-01,158.40199279785156,ABMD
2020-12-01,162.84649658203125,ABMD
2020-01-01,100.43599700927734,AMT
2020-02-01,94.1875,AMT
2020-03-01,97.48600006103516,AMT
2020-04-01,123.69999694824219,AMT
2020-05-01,122.11849975585938,AMT
