Date,Close,Ticker
2020-01-01,15.67948055267334,ABBV
2020-02-01,15.304776191711426,ABBV
2020-03-01,13.229350090026855,ABBV
2020-04-01,13.869332313537598,ABBV
2020-05-01,14.042285919189453,ABBV
2020-06-01,14.182774543762207,ABBV
2020-07-01,14.5139741897583,ABBV
2020-08-01,14.734193801879883,ABBV
2020-09-01,14.66334342956543,ABBV
2020-10-01,14.592254638671875,ABBV
2020-11-01,15.233991622924805,ABBV
2020-12-01,15.339227676391602,ABBV
2021-01-01,15.444721221923828,ABBV
2021-02-01,15.516377449035645,ABBV
2021-03-01,15.639586448669434,ABBV
2021-04-01,15.822352409362793,ABBV
2021-05-01,15.997057914733887,ABBV
2021-06-01,16.10371971130371,ABBV
2021-07-01,16.253416061401367,ABBV
2021-08-01,16.369295120239258,ABBV
2021-09-01,16.347793579101562,ABBV
2021-10-01,16.395254135131836,ABBV
2021-11-01,16.261119842529297,ABBV
2021-12-01,16.28274917602539,ABBV
2022-01-01,16.330209732055664,ABBV
2022-02-01,16.182069778442383,ABBV
2022-03-01,16.138635635375977,ABBV
2022-04-01,15.648353576660156,ABBV
2022-05-01,15.639670372009277,ABBV
2022-06-01,14.84805965423584,ABBV
2022-07-01,15.191834449768066,ABBV
2022-08-01,15.05958366394043,ABBV
2022-09-01,14.40633487701416,ABBV
2022-10-01,14.453022956848145,ABBV
2022-11-01,14.60469913482666,ABBV
2022-12-01,14.515074729919434,ABBV
2023-01-01,15.02838134765625,ABBV
2023-02-01,14.833101272583008,ABBV
2023-03-01,14.817598342895508,ABBV
2023-04-01,14.974540710449219,ABBV
2023-05-01,14.559747695922852,ABBV
2023-06-01,14.594067573547363,ABBV
2023-07-01,14.816200256347656,ABBV
2023-08-01,14.653759956359863,ABBV
2023-09-01,14.324433326721191,ABBV
2023-10-01,14.027972221374512,ABBV
2023-11-01,14.799046516418457,ABBV
2023-12-01,15.338152885437012,ABBV
2020-01-01,15.67948055267334,ETP
2020-02-01,15.304776191711426,ETP
2020-03-01,13.229350090026855,ETP
2020-04-01,13.869332313537598,ETP
2020-05-01,14.042285919189453,ETP
2020-06-01,14.182774543762207,ETP
2020-07-01,14.5139741897583,ETP
2020-08-01,14.734193801879883,ETP
2020-09-01,14.66334342956543,ETP
2020-10-01,14.592254638671875,ETP
2020-11-01,15.233991622924805,ETP
2020-12-01,15.339227676391602,ETP
2021-01-01,15.444721221923828,ETP
2021-02-01,15.516377449035645,ETP
2021-03-01,15.639586448669434,ETP
2021-04-01,15.822352409362793,ETP
2021-05-01,15.997057914733887,ETP
2021-06-01,16.10371971130371,ETP
2021-07-01,16.253416061401367,ETP
2021-08-01,16.369295120239258,ETP
2021-09-01,16.347793579101562,ETP
2021-10-01,16.395254135131836,ETP
2021-11-01,16.261119842529297,ETP
2021-12-01,16.28274917602539,ETP
2022-01-01,16.330209732055664,ETP
2022-02-01,16.182069778442383,ETP
2022-03-01,16.138635635375977,ETP
2022-04-01,15.648353576660156,ETP
2022-05-01,15.639670372009277,ETP
2022-06-01,14.84805965423584,ETP
2022-07-01,15.191834449768066,ETP
2022-08-01,15.05958366394043,ETP
2022-09-01,14.40633487701416,ETP
2022-10-01,14.453022956848145,ETP
2022-11-01,14.60469913482666,ETP
2022-12-01,14.515074729919434,ETP
2023-01-01,15.02838134765625,ETP
2023-02-01,14.833101272583008,ETP
2023-03-01,14.817598342895508,ETP
2023-04-01,14.974540710449219,ETP
2023-05-01,14.559747695922852,ETP
2023-06-01,14.594067573547363,ETP
2023-07-01,14.816200256347656,ETP
2023-08-01,14.653759956359863,ETP
2023-09-01,14.324433326721191,ETP
2023-10-01,14.027972221374512,ETP
2023-11-01,14.799046516418457,ETP
2023-12-01,15.338152885437012,ETP
2020-01-01,48.16011428833008,NLY
2020-02-01,45.61680603027344,NLY
2020-03-01,44.57461929321289,NLY
2020-04-01,48.85408401489258,NLY
2020-05-01,49.8275032043457,NLY
2020-06-01,51.2175178527832,NLY
2020-07-01,51.38433074951172,NLY
2020-08-01,53.24869918823242,NLY
2020-09-01,55.556583404541016,NLY
2020-10-01,52.21575164794922,NLY
2020-11-01,53.93149948120117,NLY
2020-12-01,60.444026947021484,NLY
2021-01-01,56.4636344909668,NLY
2021-02-01,60.50648880004883,NLY
2021-03-01,65.81523132324219,NLY
2021-04-01,71.08644104003906,NLY
2021-05-01,74.17291259765625,NLY
2021-06-01,73.32511138916016,NLY
2021-07-01,82.0857162475586,NLY
2021-08-01,84.26997375488281,NLY
2021-09-01,82.3790283203125,NLY
2021-10-01,90.70866394042969,NLY
2021-11-01,86.09064483642578,NLY
2021-12-01,82.74150848388672,NLY
2022-01-01,77.00151824951172,NLY
2022-02-01,72.3451919555664,NLY
2022-03-01,78.78265380859375,NLY
2022-04-01,69.89779663085938,NLY
2022-05-01,68.75634002685547,NLY
2022-06-01,66.79653930664062,NLY
2022-07-01,74.41593933105469,NLY
2022-08-01,71.20530700683594,NLY
2022-09-01,58.644737243652344,NLY
2022-10-01,74.96961212158203,NLY
2022-11-01,80.14251708984375,NLY
2022-12-01,78.89737701416016,NLY
2023-01-01,85.38367462158203,NLY
2023-02-01,84.67686462402344,NLY
2023-03-01,90.0248794555664,NLY
2023-04-01,91.768798828125,NLY
2023-05-01,103.06903076171875,NLY
2023-06-01,115.86266326904297,NLY
2023-07-01,114.05306243896484,NLY
2023-08-01,117.5384750366211,NLY
2023-09-01,103.41121673583984,NLY
2023-10-01,100.95089721679688,NLY
2023-11-01,113.8726577758789,NLY
2023-12-01,103.30947875976562,NLY
2020-01-01,48.16011428833008,EMR
2020-02-01,45.61680603027344,EMR
2020-03-01,44.57461929321289,EMR
2020-04-01,48.85408401489258,EMR
2020-05-01,49.8275032043457,EMR
2020-06-01,51.2175178527832,EMR
2020-07-01,51.38433074951172,EMR
2020-08-01,53.24869918823242,EMR
2020-09-01,55.556583404541016,EMR
2020-10-01,52.21575164794922,EMR
2020-11-01,53.93149948120117,EMR
2020-12-01,60.444026947021484,EMR
2021-01-01,56.4636344909668,EMR
2021-02-01,60.50648880004883,EMR
2021-03-01,65.81523132324219,EMR
2021-04-01,71.08644104003906,EMR
2021-05-01,74.17291259765625,EMR
2021-06-01,73.32511138916016,EMR
2021-07-01,82.0857162475586,EMR
2021-08-01,84.26997375488281,EMR
2021-09-01,82.3790283203125,EMR
2021-10-01,90.70866394042969,EMR
2021-11-01,86.09064483642578,EMR
2021-12-01,82.74150848388672,EMR
2022-01-01,77.00151824951172,EMR
2022-02-01,72.3451919555664,EMR
2022-03-01,78.78265380859375,EMR
2022-04-01,69.89779663085938,EMR
2022-05-01,68.75634002685547,EMR
2022-06-01,66.79653930664062,EMR
2022-07-01,74.41593933105469,EMR
2022-08-01,71.20530700683594,EMR
2022-09-01,58.644737243652344,EMR
2022-10-01,74.96961212158203,EMR
2022-11-01,80.14251708984375,EMR
2022-12-01,78.89737701416016,EMR
2023-01-01,85.38367462158203,EMR
2023-02-01,84.67686462402344,EMR
2023-03-01,90.0248794555664,EMR
2023-04-01,91.768798828125,EMR
2023-05-01,103.06903076171875,EMR
2023-06-01,115.86266326904297,EMR
2023-07-01,114.05306243896484,EMR
2023-08-01,117.5384750366211,EMR
2023-09-01,103.41121673583984,EMR
2023-10-01,100.95089721679688,EMR
2023-11-01,113.8726577758789,EMR
2023-12-01,103.30947875976562,EMR
2020-01-01,63.62790298461914,AAPL
2020-02-01,68.22054290771484,AAPL
2020-03-01,60.643131256103516,AAPL
2020-04-01,65.42675018310547,AAPL
2020-05-01,74.86038208007812,AAPL
2020-06-01,79.31146240234375,AAPL
2020-07-01,76.66989135742188,AAPL
2020-08-01,78.30885314941406,AAPL
2020-09-01,71.62026977539062,AAPL
2020-10-01,69.58426666259766,AAPL
2020-11-01,86.67711639404297,AAPL
2020-12-01,88.80714416503906,AAPL
2021-01-01,84.93659973144531,AAPL
2021-02-01,90.34054565429688,AAPL
2021-03-01,90.74304962158203,AAPL
2021-04-01,93.49333953857422,AAPL
2021-05-01,96.07288360595703,AAPL
2021-06-01,95.59760284423828,AAPL
2021-07-01,98.70384979248047,AAPL
2021-08-01,103.6487808227539,AAPL
2021-09-01,92.56990814208984,AAPL
2021-10-01,98.40542602539062,AAPL
2021-11-01,100.12826538085938,AAPL
2021-12-01,117.60379028320312,AAPL
2022-01-01,118.89797973632812,AAPL
2022-02-01,129.67979431152344,AAPL
2022-03-01,142.2642822265625,AAPL
2022-04-01,128.89877319335938,AAPL
2022-05-01,130.42794799804688,AAPL
2022-06-01,135.5523223876953,AAPL
2022-07-01,127.01165771484375,AAPL
2022-08-01,120.115234375,AAPL
2022-09-01,119.89192199707031,AAPL
2022-10-01,130.7814178466797,AAPL
2022-11-01,145.44972229003906,AAPL
2022-12-01,145.83773803710938,AAPL
2023-01-01,133.33042907714844,AAPL
2023-02-01,140.20040893554688,AAPL
2023-03-01,145.18348693847656,AAPL
2023-04-01,137.66787719726562,AAPL
2023-05-01,126.83552551269531,AAPL
2023-06-01,123.86598205566406,AAPL
2023-07-01,137.51853942871094,AAPL
2023-08-01,136.60765075683594,AAPL
2023-09-01,138.55972290039062,AAPL
2023-10-01,131.23480224609375,AAPL
2023-11-01,133.68441772460938,AAPL
2023-12-01,145.49530029296875,AAPL
2020-01-01,48.16011428833008,IPWR
2020-02-01,45.61680603027344,IPWR
2020-03-01,44.57461929321289,IPWR
2020-04-01,48.85408401489258,IPWR
2020-05-01,49.8275032043457,IPWR
2020-06-01,51.2175178527832,IPWR
2020-07-01,51.38433074951172,IPWR
2020-08-01,53.24869918823242,IPWR
2020-09-01,55.556583404541016,IPWR
2020-10-01,52.21575164794922,IPWR
2020-11-01,53.93149948120117,IPWR
2020-12-01,60.444026947021484,IPWR
2021-01-01,56.4636344909668,IPWR
2021-02-01,60.50648880004883,IPWR
2021-03-01,65.81523132324219,IPWR
2021-04-01,71.08644104003906,IPWR
2021-05-01,74.17291259765625,IPWR
2021-06-01,73.32511138916016,IPWR
2021-07-01,82.0857162475586,IPWR
2021-08-01,84.26997375488281,IPWR
2021-09-01,82.3790283203125,IPWR
2021-10-01,90.70866394042969,IPWR
2021-11-01,86.09064483642578,IPWR
2021-12-01,82.74150848388672,IPWR
2022-01-01,77.00151824951172,IPWR
2022-02-01,72.3451919555664,IPWR
2022-03-01,78.78265380859375,IPWR
2022-04-01,69.89779663085938,IPWR
2022-05-01,68.75634002685547,IPWR
2022-06-01,66.79653930664062,IPWR
2022-07-01,74.41593933105469,IPWR
2022-08-01,71.20530700683594,IPWR
2022-09-01,58.644737243652344,IPWR
2022-10-01,74.96961212158203,IPWR
2022-11-01,80.14251708984375,IPWR
2022-12-01,78.89737701416016,IPWR
2023-01-01,85.38367462158203,IPWR
2023-02-01,84.67686462402344,IPWR
2023-03-01,90.0248794555664,IPWR
2023-04-01,91.768798828125,IPWR
