Date,Close,Ticker
2020-01-01,351.1400146484375,V
2020-02-01,345.1199951171875,V
2020-03-01,318.239990234375,V
2020-04-01,353.6400146484375,V
2020-05-01,386.6000061035156,V
2020-06-01,435.30999755859375,V
2020-07-01,444.32000732421875,V
2020-08-01,513.3900146484375,V
2020-09-01,490.42999267578125,V
2020-10-01,447.1000061035156,V
2020-11-01,478.4700012207031,V
2020-12-01,500.1199951171875,V
2021-01-01,458.7699890136719,V
2021-02-01,459.6700134277344,V
2021-03-01,475.3699951171875,V
2021-04-01,508.3399963378906,V
2021-05-01,504.5799865722656,V
2021-06-01,585.6400146484375,V
2021-07-01,621.6300048828125,V
2021-08-01,663.7000122070312,V
2021-09-01,575.719970703125,V
2021-10-01,650.3599853515625,V
2021-11-01,669.8499755859375,V
2021-12-01,567.0599975585938,V
2022-01-01,534.2999877929688,V
2022-02-01,467.67999267578125,V
2022-03-01,455.6199951171875,V
2022-04-01,395.95001220703125,V
2022-05-01,416.4800109863281,V
2022-06-01,366.05999755859375,V
2022-07-01,410.1199951171875,V
2022-08-01,373.44000244140625,V
2022-09-01,275.20001220703125,V
2022-10-01,318.5,V
2022-11-01,344.92999267578125,V
2022-12-01,336.5299987792969,V
2023-01-01,370.3399963378906,V
2023-02-01,323.95001220703125,V
2023-03-01,385.3699951171875,V
2023-04-01,377.55999755859375,V
2023-05-01,417.7900085449219,V
2023-06-01,488.989990234375,V
2023-07-01,546.1699829101562,V
2023-08-01,559.3400268554688,V
2023-09-01,509.8999938964844,V
2023-10-01,532.0599975585938,V
2023-11-01,611.010009765625,V
2023-12-01,596.5999755859375,V
2024-01-01,617.780029296875,V
2024-02-01,560.280029296875,V
2024-03-01,504.6000061035156,V
2024-04-01,462.8299865722656,V
2024-05-01,444.760009765625,V
2024-06-01,555.5399780273438,V
2024-07-01,551.6500244140625,V
2024-08-01,574.4099731445312,V
2024-09-01,517.780029296875,V
2024-10-01,478.0799865722656,V
2024-11-01,515.9299926757812,V
2024-12-01,444.67999267578125,V
2020-01-01,351.1400146484375,PSX
2020-02-01,345.1199951171875,PSX
2020-03-01,318.239990234375,PSX
2020-04-01,353.6400146484375,PSX
2020-05-01,386.6000061035156,PSX
2020-06-01,435.30999755859375,PSX
2020-07-01,444.32000732421875,PSX
2020-08-01,513.3900146484375,PSX
2020-09-01,490.42999267578125,PSX
2020-10-01,447.1000061035156,PSX
2020-11-01,478.4700012207031,PSX
2020-12-01,500.1199951171875,PSX
2021-01-01,458.7699890136719,PSX
2021-02-01,459.6700134277344,PSX
2021-03-01,475.3699951171875,PSX
2021-04-01,508.3399963378906,PSX
2021-05-01,504.5799865722656,PSX
2021-06-01,585.6400146484375,PSX
2021-07-01,621.6300048828125,PSX
2021-08-01,663.7000122070312,PSX
2021-09-01,575.719970703125,PSX
2021-10-01,650.3599853515625,PSX
2021-11-01,669.8499755859375,PSX
2021-12-01,567.0599975585938,PSX
2022-01-01,534.2999877929688,PSX
2022-02-01,467.67999267578125,PSX
2022-03-01,455.6199951171875,PSX
2022-04-01,395.95001220703125,PSX
2022-05-01,416.4800109863281,PSX
2022-06-01,366.05999755859375,PSX
2022-07-01,410.1199951171875,PSX
2022-08-01,373.44000244140625,PSX
2022-09-01,275.20001220703125,PSX
2022-10-01,318.5,PSX
2022-11-01,344.92999267578125,PSX
2022-12-01,336.5299987792969,PSX
2023-01-01,370.3399963378906,PSX
2023-02-01,323.95001220703125,PSX
2023-03-01,385.3699951171875,PSX
2023-04-01,377.55999755859375,PSX
